type,breed,dog_image_name
train,001.Affenpinscher,Affenpinscher_00010.jpg
train,001.Affenpinscher,Affenpinscher_00001.jpg
train,001.Affenpinscher,Affenpinscher_00067.jpg
train,001.Affenpinscher,Affenpinscher_00076.jpg
train,001.Affenpinscher,Affenpinscher_00032.jpg
train,001.Affenpinscher,Affenpinscher_00050.jpg
train,001.Affenpinscher,Affenpinscher_00014.jpg
train,001.Affenpinscher,Affenpinscher_00005.jpg
train,036.Briard,Briard_02507.jpg
train,036.Briard,Briard_02543.jpg
train,036.Briard,Briard_02525.jpg
train,036.Briard,Briard_02561.jpg
train,036.Briard,Briard_02516.jpg
train,036.Briard,Briard_02552.jpg
train,036.Briard,Briard_02570.jpg
train,036.Briard,Briard_02569.jpg
train,036.Briard,Briard_02578.jpg
train,036.Briard,Briard_02583.jpg
train,036.Briard,Briard_02547.jpg
train,036.Briard,Briard_02529.jpg
train,036.Briard,Briard_02565.jpg
train,036.Briard,Briard_02538.jpg
train,036.Briard,Briard_02530.jpg
train,036.Briard,Briard_02509.jpg
train,036.Briard,Briard_02581.jpg
train,036.Briard,Briard_02545.jpg
train,036.Briard,Briard_02527.jpg
train,036.Briard,Briard_02563.jpg
train,036.Briard,Briard_02554.jpg
train,036.Briard,Briard_02536.jpg
train,036.Briard,Briard_02572.jpg
train,036.Briard,Briard_02510.jpg
train,036.Briard,Briard_02585.jpg
train,036.Briard,Briard_02549.jpg
train,036.Briard,Briard_02567.jpg
train,036.Briard,Briard_02576.jpg
train,036.Briard,Briard_02514.jpg
train,036.Briard,Briard_02550.jpg
train,036.Briard,Briard_02523.jpg
train,036.Briard,Briard_02541.jpg
train,036.Briard,Briard_02544.jpg
train,036.Briard,Briard_02580.jpg
train,036.Briard,Briard_02508.jpg
train,036.Briard,Briard_02562.jpg
train,036.Briard,Briard_02526.jpg
train,036.Briard,Briard_02553.jpg
train,036.Briard,Briard_02517.jpg
train,036.Briard,Briard_02571.jpg
train,036.Briard,Briard_02535.jpg
train,036.Briard,Briard_02579.jpg
train,036.Briard,Briard_02548.jpg
train,036.Briard,Briard_02584.jpg
train,036.Briard,Briard_02566.jpg
train,036.Briard,Briard_02557.jpg
train,036.Briard,Briard_02513.jpg
train,036.Briard,Briard_02531.jpg
train,036.Briard,Briard_02522.jpg
train,036.Briard,Briard_02546.jpg
train,036.Briard,Briard_02582.jpg
train,036.Briard,Briard_02564.jpg
train,036.Briard,Briard_02555.jpg
train,036.Briard,Briard_02573.jpg
train,036.Briard,Briard_02537.jpg
train,036.Briard,Briard_02511.jpg
train,036.Briard,Briard_02520.jpg
train,036.Briard,Briard_02586.jpg
train,036.Briard,Briard_02568.jpg
train,036.Briard,Briard_02559.jpg
train,036.Briard,Briard_02577.jpg
train,036.Briard,Briard_02551.jpg
train,036.Briard,Briard_02515.jpg
train,036.Briard,Briard_02524.jpg
train,036.Briard,Briard_02506.jpg
train,101.Maltese,Maltese_06755.jpg
train,101.Maltese,Maltese_06746.jpg
train,101.Maltese,Maltese_06764.jpg
train,101.Maltese,Maltese_06720.jpg
train,101.Maltese,Maltese_06759.jpg
train,101.Maltese,Maltese_06768.jpg
train,101.Maltese,Maltese_06724.jpg
train,101.Maltese,Maltese_06751.jpg
train,101.Maltese,Maltese_06715.jpg
train,101.Maltese,Maltese_06733.jpg
train,101.Maltese,Maltese_06739.jpg
train,101.Maltese,Maltese_06748.jpg
train,101.Maltese,Maltese_06740.jpg
train,101.Maltese,Maltese_06722.jpg
train,101.Maltese,Maltese_06713.jpg
train,101.Maltese,Maltese_06731.jpg
train,101.Maltese,Maltese_06762.jpg
train,101.Maltese,Maltese_06726.jpg
train,101.Maltese,Maltese_06753.jpg
train,101.Maltese,Maltese_06717.jpg
train,101.Maltese,Maltese_06771.jpg
train,101.Maltese,Maltese_06735.jpg
train,101.Maltese,Maltese_06738.jpg
train,101.Maltese,Maltese_06756.jpg
train,101.Maltese,Maltese_06747.jpg
train,101.Maltese,Maltese_06729.jpg
train,101.Maltese,Maltese_06765.jpg
train,101.Maltese,Maltese_06721.jpg
train,101.Maltese,Maltese_06730.jpg
train,101.Maltese,Maltese_06769.jpg
train,101.Maltese,Maltese_06725.jpg
train,101.Maltese,Maltese_06761.jpg
train,101.Maltese,Maltese_06752.jpg
train,101.Maltese,Maltese_06734.jpg
train,101.Maltese,Maltese_06770.jpg
train,101.Maltese,Maltese_06758.jpg
train,101.Maltese,Maltese_06749.jpg
train,101.Maltese,Maltese_06767.jpg
train,101.Maltese,Maltese_06741.jpg
train,101.Maltese,Maltese_06723.jpg
train,101.Maltese,Maltese_06714.jpg
train,101.Maltese,Maltese_06750.jpg
train,101.Maltese,Maltese_06732.jpg
train,101.Maltese,Maltese_06745.jpg
train,101.Maltese,Maltese_06727.jpg
train,101.Maltese,Maltese_06763.jpg
train,101.Maltese,Maltese_06736.jpg
train,101.Maltese,Maltese_06772.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05440.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05457.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05493.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05475.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05439.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05466.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05484.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05448.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05453.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05471.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05462.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05480.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05444.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05479.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05488.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05442.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05495.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05477.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05468.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05455.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05491.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05482.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05446.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05450.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05441.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05494.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05458.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05476.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05467.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05449.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05485.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05490.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05472.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05463.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05445.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05481.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05452.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05470.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05461.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05443.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05487.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05492.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05456.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05474.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05447.jpg
train,080.Greater_swiss_mountain_dog,Greater_swiss_mountain_dog_05483.jpg
train,077.Gordon_setter,Gordon_setter_05266.jpg
train,077.Gordon_setter,Gordon_setter_05275.jpg
train,077.Gordon_setter,Gordon_setter_05293.jpg
train,077.Gordon_setter,Gordon_setter_05303.jpg
train,077.Gordon_setter,Gordon_setter_05288.jpg
train,077.Gordon_setter,Gordon_setter_05279.jpg
train,077.Gordon_setter,Gordon_setter_05297.jpg
train,077.Gordon_setter,Gordon_setter_05262.jpg
train,077.Gordon_setter,Gordon_setter_05307.jpg
train,077.Gordon_setter,Gordon_setter_05268.jpg
train,077.Gordon_setter,Gordon_setter_05286.jpg
train,077.Gordon_setter,Gordon_setter_05277.jpg
train,077.Gordon_setter,Gordon_setter_05295.jpg
train,077.Gordon_setter,Gordon_setter_05314.jpg
train,077.Gordon_setter,Gordon_setter_05305.jpg
train,077.Gordon_setter,Gordon_setter_05301.jpg
train,077.Gordon_setter,Gordon_setter_05299.jpg
train,077.Gordon_setter,Gordon_setter_05273.jpg
train,077.Gordon_setter,Gordon_setter_05291.jpg
train,077.Gordon_setter,Gordon_setter_05264.jpg
train,077.Gordon_setter,Gordon_setter_05309.jpg
train,077.Gordon_setter,Gordon_setter_05267.jpg
train,077.Gordon_setter,Gordon_setter_05285.jpg
train,077.Gordon_setter,Gordon_setter_05276.jpg
train,077.Gordon_setter,Gordon_setter_05294.jpg
train,077.Gordon_setter,Gordon_setter_05313.jpg
train,077.Gordon_setter,Gordon_setter_05289.jpg
train,077.Gordon_setter,Gordon_setter_05300.jpg
train,077.Gordon_setter,Gordon_setter_05298.jpg
train,077.Gordon_setter,Gordon_setter_05272.jpg
train,077.Gordon_setter,Gordon_setter_05290.jpg
train,077.Gordon_setter,Gordon_setter_05308.jpg
train,077.Gordon_setter,Gordon_setter_05263.jpg
train,077.Gordon_setter,Gordon_setter_05269.jpg
train,077.Gordon_setter,Gordon_setter_05287.jpg
train,077.Gordon_setter,Gordon_setter_05278.jpg
train,077.Gordon_setter,Gordon_setter_05296.jpg
train,077.Gordon_setter,Gordon_setter_05270.jpg
train,077.Gordon_setter,Gordon_setter_05306.jpg
train,077.Gordon_setter,Gordon_setter_05261.jpg
train,077.Gordon_setter,Gordon_setter_05311.jpg
train,077.Gordon_setter,Gordon_setter_05292.jpg
train,077.Gordon_setter,Gordon_setter_05283.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08125.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08097.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08093.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08103.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08121.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08112.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08091.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08118.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08109.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08101.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08095.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08105.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08114.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08117.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08108.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08126.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08098.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08100.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08094.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08104.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08122.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08092.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08119.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08102.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08120.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08111.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08096.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08106.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08124.jpg
train,128.Smooth_fox_terrier,Smooth_fox_terrier_08115.jpg
train,040.Bulldog,Bulldog_02869.jpg
train,040.Bulldog,Bulldog_02861.jpg
train,040.Bulldog,Bulldog_02825.jpg
train,040.Bulldog,Bulldog_02807.jpg
train,040.Bulldog,Bulldog_02843.jpg
train,040.Bulldog,Bulldog_02870.jpg
train,040.Bulldog,Bulldog_02816.jpg
train,040.Bulldog,Bulldog_02821.jpg
train,040.Bulldog,Bulldog_02865.jpg
train,040.Bulldog,Bulldog_02829.jpg
train,040.Bulldog,Bulldog_02847.jpg
train,040.Bulldog,Bulldog_02838.jpg
train,040.Bulldog,Bulldog_02856.jpg
train,040.Bulldog,Bulldog_02810.jpg
train,040.Bulldog,Bulldog_02863.jpg
train,040.Bulldog,Bulldog_02827.jpg
train,040.Bulldog,Bulldog_02809.jpg
train,040.Bulldog,Bulldog_02836.jpg
train,040.Bulldog,Bulldog_02818.jpg
train,040.Bulldog,Bulldog_02854.jpg
train,040.Bulldog,Bulldog_02823.jpg
train,040.Bulldog,Bulldog_02841.jpg
train,040.Bulldog,Bulldog_02832.jpg
train,040.Bulldog,Bulldog_02814.jpg
train,040.Bulldog,Bulldog_02850.jpg
train,040.Bulldog,Bulldog_02867.jpg
train,040.Bulldog,Bulldog_02849.jpg
train,040.Bulldog,Bulldog_02858.jpg
train,040.Bulldog,Bulldog_02826.jpg
train,040.Bulldog,Bulldog_02862.jpg
train,040.Bulldog,Bulldog_02844.jpg
train,040.Bulldog,Bulldog_02808.jpg
train,040.Bulldog,Bulldog_02871.jpg
train,040.Bulldog,Bulldog_02853.jpg
train,040.Bulldog,Bulldog_02822.jpg
train,040.Bulldog,Bulldog_02840.jpg
train,040.Bulldog,Bulldog_02831.jpg
train,040.Bulldog,Bulldog_02813.jpg
train,040.Bulldog,Bulldog_02866.jpg
train,040.Bulldog,Bulldog_02848.jpg
train,040.Bulldog,Bulldog_02839.jpg
train,040.Bulldog,Bulldog_02820.jpg
train,040.Bulldog,Bulldog_02864.jpg
train,040.Bulldog,Bulldog_02837.jpg
train,040.Bulldog,Bulldog_02855.jpg
train,040.Bulldog,Bulldog_02819.jpg
train,040.Bulldog,Bulldog_02824.jpg
train,040.Bulldog,Bulldog_02860.jpg
train,040.Bulldog,Bulldog_02833.jpg
train,040.Bulldog,Bulldog_02851.jpg
train,040.Bulldog,Bulldog_02815.jpg
train,040.Bulldog,Bulldog_02868.jpg
train,040.Bulldog,Bulldog_02859.jpg
train,069.French_bulldog,French_bulldog_04790.jpg
train,069.French_bulldog,French_bulldog_04817.jpg
train,069.French_bulldog,French_bulldog_04772.jpg
train,069.French_bulldog,French_bulldog_04808.jpg
train,069.French_bulldog,French_bulldog_04763.jpg
train,069.French_bulldog,French_bulldog_04781.jpg
train,069.French_bulldog,French_bulldog_04800.jpg
train,069.French_bulldog,French_bulldog_04798.jpg
train,069.French_bulldog,French_bulldog_04789.jpg
train,069.French_bulldog,French_bulldog_04794.jpg
train,069.French_bulldog,French_bulldog_04776.jpg
train,069.French_bulldog,French_bulldog_04767.jpg
train,069.French_bulldog,French_bulldog_04785.jpg
train,069.French_bulldog,French_bulldog_04819.jpg
train,069.French_bulldog,French_bulldog_04774.jpg
train,069.French_bulldog,French_bulldog_04765.jpg
train,069.French_bulldog,French_bulldog_04783.jpg
train,069.French_bulldog,French_bulldog_04802.jpg
train,069.French_bulldog,French_bulldog_04820.jpg
train,069.French_bulldog,French_bulldog_04811.jpg
train,069.French_bulldog,French_bulldog_04796.jpg
train,069.French_bulldog,French_bulldog_04778.jpg
train,069.French_bulldog,French_bulldog_04769.jpg
train,069.French_bulldog,French_bulldog_04787.jpg
train,069.French_bulldog,French_bulldog_04815.jpg
train,069.French_bulldog,French_bulldog_04791.jpg
train,069.French_bulldog,French_bulldog_04773.jpg
train,069.French_bulldog,French_bulldog_04818.jpg
train,069.French_bulldog,French_bulldog_04809.jpg
train,069.French_bulldog,French_bulldog_04782.jpg
train,069.French_bulldog,French_bulldog_04801.jpg
train,069.French_bulldog,French_bulldog_04799.jpg
train,069.French_bulldog,French_bulldog_04810.jpg
train,069.French_bulldog,French_bulldog_04795.jpg
train,069.French_bulldog,French_bulldog_04777.jpg
train,069.French_bulldog,French_bulldog_04768.jpg
train,069.French_bulldog,French_bulldog_04786.jpg
train,069.French_bulldog,French_bulldog_04805.jpg
train,069.French_bulldog,French_bulldog_04823.jpg
train,069.French_bulldog,French_bulldog_04814.jpg
train,069.French_bulldog,French_bulldog_04793.jpg
train,069.French_bulldog,French_bulldog_04766.jpg
train,069.French_bulldog,French_bulldog_04803.jpg
train,069.French_bulldog,French_bulldog_04821.jpg
train,069.French_bulldog,French_bulldog_04812.jpg
train,069.French_bulldog,French_bulldog_04797.jpg
train,069.French_bulldog,French_bulldog_04779.jpg
train,069.French_bulldog,French_bulldog_04788.jpg
train,069.French_bulldog,French_bulldog_04762.jpg
train,069.French_bulldog,French_bulldog_04780.jpg
train,069.French_bulldog,French_bulldog_04825.jpg
train,018.Beauceron,Beauceron_01283.jpg
train,018.Beauceron,Beauceron_01337.jpg
train,018.Beauceron,Beauceron_01311.jpg
train,018.Beauceron,Beauceron_01320.jpg
train,018.Beauceron,Beauceron_01287.jpg
train,018.Beauceron,Beauceron_01278.jpg
train,018.Beauceron,Beauceron_01296.jpg
train,018.Beauceron,Beauceron_01315.jpg
train,018.Beauceron,Beauceron_01333.jpg
train,018.Beauceron,Beauceron_01324.jpg
train,018.Beauceron,Beauceron_01306.jpg
train,018.Beauceron,Beauceron_01285.jpg
train,018.Beauceron,Beauceron_01276.jpg
train,018.Beauceron,Beauceron_01294.jpg
train,018.Beauceron,Beauceron_01313.jpg
train,018.Beauceron,Beauceron_01322.jpg
train,018.Beauceron,Beauceron_01304.jpg
train,018.Beauceron,Beauceron_01289.jpg
train,018.Beauceron,Beauceron_01298.jpg
train,018.Beauceron,Beauceron_01300.jpg
train,018.Beauceron,Beauceron_01317.jpg
train,018.Beauceron,Beauceron_01290.jpg
train,018.Beauceron,Beauceron_01335.jpg
train,018.Beauceron,Beauceron_01281.jpg
train,018.Beauceron,Beauceron_01308.jpg
train,018.Beauceron,Beauceron_01329.jpg
train,018.Beauceron,Beauceron_01338.jpg
train,018.Beauceron,Beauceron_01312.jpg
train,018.Beauceron,Beauceron_01330.jpg
train,018.Beauceron,Beauceron_01321.jpg
train,018.Beauceron,Beauceron_01279.jpg
train,018.Beauceron,Beauceron_01297.jpg
train,018.Beauceron,Beauceron_01316.jpg
train,018.Beauceron,Beauceron_01334.jpg
train,018.Beauceron,Beauceron_01325.jpg
train,018.Beauceron,Beauceron_01280.jpg
train,018.Beauceron,Beauceron_01307.jpg
train,018.Beauceron,Beauceron_01286.jpg
train,018.Beauceron,Beauceron_01277.jpg
train,018.Beauceron,Beauceron_01295.jpg
train,018.Beauceron,Beauceron_01314.jpg
train,018.Beauceron,Beauceron_01332.jpg
train,018.Beauceron,Beauceron_01323.jpg
train,018.Beauceron,Beauceron_01305.jpg
train,018.Beauceron,Beauceron_01301.jpg
train,018.Beauceron,Beauceron_01336.jpg
train,018.Beauceron,Beauceron_01291.jpg
train,018.Beauceron,Beauceron_01327.jpg
train,018.Beauceron,Beauceron_01282.jpg
train,018.Beauceron,Beauceron_01309.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03921.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03903.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03912.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03866.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03875.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03880.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03907.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03862.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03916.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03871.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03888.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03897.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03879.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03905.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03860.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03914.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03886.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03868.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03895.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03859.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03877.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03909.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03864.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03891.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03918.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03873.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03910.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03899.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03904.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03913.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03894.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03876.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03908.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03890.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03917.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03898.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03900.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03861.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03906.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03915.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03896.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03878.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03883.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03865.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03892.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03874.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03919.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03911.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03902.jpg
train,055.Curly-coated_retriever,Curly-coated_retriever_03920.jpg
train,099.Lhasa_apso,Lhasa_apso_06629.jpg
train,099.Lhasa_apso,Lhasa_apso_06665.jpg
train,099.Lhasa_apso,Lhasa_apso_06647.jpg
train,099.Lhasa_apso,Lhasa_apso_06656.jpg
train,099.Lhasa_apso,Lhasa_apso_06630.jpg
train,099.Lhasa_apso,Lhasa_apso_06621.jpg
train,099.Lhasa_apso,Lhasa_apso_06634.jpg
train,099.Lhasa_apso,Lhasa_apso_06670.jpg
train,099.Lhasa_apso,Lhasa_apso_06652.jpg
train,099.Lhasa_apso,Lhasa_apso_06643.jpg
train,099.Lhasa_apso,Lhasa_apso_06661.jpg
train,099.Lhasa_apso,Lhasa_apso_06625.jpg
train,099.Lhasa_apso,Lhasa_apso_06667.jpg
train,099.Lhasa_apso,Lhasa_apso_06658.jpg
train,099.Lhasa_apso,Lhasa_apso_06632.jpg
train,099.Lhasa_apso,Lhasa_apso_06650.jpg
train,099.Lhasa_apso,Lhasa_apso_06641.jpg
train,099.Lhasa_apso,Lhasa_apso_06623.jpg
train,099.Lhasa_apso,Lhasa_apso_06636.jpg
train,099.Lhasa_apso,Lhasa_apso_06654.jpg
train,099.Lhasa_apso,Lhasa_apso_06618.jpg
train,099.Lhasa_apso,Lhasa_apso_06663.jpg
train,099.Lhasa_apso,Lhasa_apso_06627.jpg
train,099.Lhasa_apso,Lhasa_apso_06648.jpg
train,099.Lhasa_apso,Lhasa_apso_06639.jpg
train,099.Lhasa_apso,Lhasa_apso_06657.jpg
train,099.Lhasa_apso,Lhasa_apso_06631.jpg
train,099.Lhasa_apso,Lhasa_apso_06640.jpg
train,099.Lhasa_apso,Lhasa_apso_06622.jpg
train,099.Lhasa_apso,Lhasa_apso_06635.jpg
train,099.Lhasa_apso,Lhasa_apso_06653.jpg
train,099.Lhasa_apso,Lhasa_apso_06644.jpg
train,099.Lhasa_apso,Lhasa_apso_06626.jpg
train,099.Lhasa_apso,Lhasa_apso_06662.jpg
train,099.Lhasa_apso,Lhasa_apso_06659.jpg
train,099.Lhasa_apso,Lhasa_apso_06633.jpg
train,099.Lhasa_apso,Lhasa_apso_06642.jpg
train,099.Lhasa_apso,Lhasa_apso_06637.jpg
train,099.Lhasa_apso,Lhasa_apso_06655.jpg
train,099.Lhasa_apso,Lhasa_apso_06646.jpg
train,099.Lhasa_apso,Lhasa_apso_06628.jpg
train,099.Lhasa_apso,Lhasa_apso_06664.jpg
train,056.Dachshund,Dachshund_03931.jpg
train,056.Dachshund,Dachshund_03922.jpg
train,056.Dachshund,Dachshund_03940.jpg
train,056.Dachshund,Dachshund_03993.jpg
train,056.Dachshund,Dachshund_03957.jpg
train,056.Dachshund,Dachshund_03939.jpg
train,056.Dachshund,Dachshund_03975.jpg
train,056.Dachshund,Dachshund_03948.jpg
train,056.Dachshund,Dachshund_03984.jpg
train,056.Dachshund,Dachshund_03935.jpg
train,056.Dachshund,Dachshund_03971.jpg
train,056.Dachshund,Dachshund_03962.jpg
train,056.Dachshund,Dachshund_03944.jpg
train,056.Dachshund,Dachshund_04000.jpg
train,056.Dachshund,Dachshund_03980.jpg
train,056.Dachshund,Dachshund_03979.jpg
train,056.Dachshund,Dachshund_03988.jpg
train,056.Dachshund,Dachshund_03951.jpg
train,056.Dachshund,Dachshund_03933.jpg
train,056.Dachshund,Dachshund_03924.jpg
train,056.Dachshund,Dachshund_03942.jpg
train,056.Dachshund,Dachshund_03959.jpg
train,056.Dachshund,Dachshund_03977.jpg
train,056.Dachshund,Dachshund_03968.jpg
train,056.Dachshund,Dachshund_03986.jpg
train,056.Dachshund,Dachshund_03955.jpg
train,056.Dachshund,Dachshund_03937.jpg
train,056.Dachshund,Dachshund_03928.jpg
train,056.Dachshund,Dachshund_03964.jpg
train,056.Dachshund,Dachshund_03982.jpg
train,056.Dachshund,Dachshund_04002.jpg
train,056.Dachshund,Dachshund_03999.jpg
train,056.Dachshund,Dachshund_03950.jpg
train,056.Dachshund,Dachshund_03932.jpg
train,056.Dachshund,Dachshund_03923.jpg
train,056.Dachshund,Dachshund_03941.jpg
train,056.Dachshund,Dachshund_03958.jpg
train,056.Dachshund,Dachshund_03994.jpg
train,056.Dachshund,Dachshund_03976.jpg
train,056.Dachshund,Dachshund_03949.jpg
